code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g
20209629	https://world.openfoodfacts.org/product/20209629	tacite	1416662979	1446371751	Eau finement pétillante		3l	Bouteilles,Plastique	bouteilles,plastique	Soguaro	soguaro	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux minérales gazeuses,Eaux gazeuses,Boissons non sucrées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages											Hénin-beaumont,France	Lidl	France	Eau minérale pétillante.  							0	 [ eau-minerale-petillante -> fr:eau-minerale-petillante  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/20209629/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/20209629/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/20209629/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/20209629/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/20209629/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/20209629/ingredients_fr.7.200.jpg																																																																																																					
3448785310001	https://world.openfoodfacts.org/product/3448785310001	openfoodfacts-contributors	1428608045	1460453915	Eau gaseuse		1			Wattwiller	wattwiller	Eaux minérales	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/344/878/531/0001/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/344/878/531/0001/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/344/878/531/0001/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/344/878/531/0001/front_fr.3.200.jpg																																																																																																							
3256225040636	https://world.openfoodfacts.org/product/3256225040636	openfoodfacts-contributors	1484947052	1484948233	Eau minerale naturelle		1.5 L	Bouteille	bouteille	U	u	Boissons,Produits de montagne,Eaux,Eaux de montagne,Boissons non sucrées	en:beverages,en:mountain-products,en:waters,en:mountain-waters,en:non-sugared-beverages	Tout petits	fr:tout-petits											France																	Beverages	Non-sugared beverages	en:mountain-products	https://static.openfoodfacts.org/images/products/325/622/504/0636/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/325/622/504/0636/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/325/622/504/0636/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/325/622/504/0636/front_fr.3.200.jpg																																																																																																							
3560070836642	https://world.openfoodfacts.org/product/3560070836642	openfoodfacts-contributors	1393194858	1460452915	Eau minerale source du roy		1.25L			Carrefour	carrefour	Eaux minérales gazeuses,Eaux minérales	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/356/007/083/6642/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/356/007/083/6642/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/356/007/083/6642/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/356/007/083/6642/front_fr.6.200.jpg																																																																																																							
8480017028723	https://world.openfoodfacts.org/product/8480017028723	date-limite-app	1421583572	1460897526	Eau minérale		15 l.					Eaux minérales	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:mineral-waters																																																																																																											
3770004468003	https://world.openfoodfacts.org/product/3770004468003	tacite	1450781134	1450781331	Eau minérale naturelle		1,5 l	bouteille,plastique	bouteille,plastique	Perlyne	perlyne	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages	Saveurs en Or,Zéro nitrate,Déferrisée par filtration	fr:saveurs-en-or,fr:deferrisee-par-filtration,fr:zero-nitrate	Nord Pas-de-Calais,France	nord-pas-de-calais,france	Nord Pas-de-Calais,France	nord-pas-de-calais,france					Rouvroy,France	Carrefour Market	France	Eau minérale naturelle					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/377/000/446/8003/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8003/nutrition_fr.12.200.jpg																																																																																																			
3770004468034	https://world.openfoodfacts.org/product/3770004468034	tacite	1450788706	1450788803	Eau minérale naturelle		6 * 0,5 l	bouteille,plastique	bouteille,plastique	Perlyne	perlyne	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages	Saveurs en Or,Zéro nitrate	fr:saveurs-en-or,fr:zero-nitrate	France	france	France,Nord Pas-de-Calais	france,nord-pas-de-calais					Rouvroy,France	Carrefour Market	France	Eau minérale naturelle					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/377/000/446/8034/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/377/000/446/8034/nutrition_fr.9.200.jpg																																																																																																			
16127005	https://world.openfoodfacts.org/product/16127005	openfoodfacts-contributors	1368208253	1486915044	Eau minérale naturelle		1.5 l			M Budget	m-budget	Eau minérale naturelle	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages													Suisse																	Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/16127005/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/16127005/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/16127005/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/16127005/front_fr.3.200.jpg																																																																																																							
3162855550035	https://world.openfoodfacts.org/product/3162855550035	tacite	1458152996	1472373521	Eau minérale naturelle		5 l	bouteille,plastique	bouteille,plastique	Saint Amand	saint-amand	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages	Sans nitrate	fr:sans-nitrate	France	france	France	france					Courrières,France	Cora	France	Eau minérale							0	 [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/316/285/555/0035/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/316/285/555/0035/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/316/285/555/0035/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/316/285/555/0035/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/316/285/555/0035/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/316/285/555/0035/ingredients_fr.6.200.jpg																																																																																																					
3162850641677	https://world.openfoodfacts.org/product/3162850641677	tacite	1427476003	1427478225	Eau minérale naturelle		6 * 1 l	Bouteille,Plastique,pack	bouteille,plastique,pack	Saint Amand	saint-amand	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages	Sans nitrate	fr:sans-nitrate									Carvin,France	Leclerc	France	Eau minérale naturelle.					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/316/285/064/1677/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/316/285/064/1677/nutrition_fr.7.200.jpg																																																																																																			
3361730000010	https://world.openfoodfacts.org/product/3361730000010	pizza-fa-bio	1425217106	1487273313	Eau minérale naturelle		1,5l	bouteille	bouteille	Celtic	celtic	Boissons,Eaux,Eaux minérales	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages					vosges	vosges					nancy	Crocus	France	Eau					1l		0	 [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/336/173/000/0010/front_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/336/173/000/0010/front_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/336/173/000/0010/front_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/336/173/000/0010/front_fr.10.200.jpg																																																																																																				0	0		
3048431061952	https://world.openfoodfacts.org/product/3048431061952	lulucmy	1455033726	1455034781	Eau minérale naturelle		6×50 cl	Bouteilles	bouteilles	Vittel	vittel	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages											France	Carrefour	France	Eau (100%)					50 cl		0	 [ eau -> fr:eau  ]  [ 100 -> fr:100  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/304/843/106/1952/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/304/843/106/1952/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/304/843/106/1952/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/304/843/106/1952/front_fr.7.200.jpg																																																																																																							
3254381029342	https://world.openfoodfacts.org/product/3254381029342	tacite	1477142780	1477142866	Eau minérale naturelle		1,5 l	bouteille,plastique	bouteille,plastique	La Ch'ti Minérale	la-ch-ti-minerale	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages	sans nitrates	fr:sans-nitrates	France,Nord,Pérenchies	france,nord,perenchies	France,Nord Pas-de-Calais	france,nord-pas-de-calais					France		France	Eau							0	 [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/325/438/102/9342/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/325/438/102/9342/nutrition_fr.9.200.jpg																																																																																																			
3068320111254	https://world.openfoodfacts.org/product/3068320111254	kiliweb	1487767445	1488189362	Eau minérale naturelle					Evian	evian	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages													France																	Beverages	Non-sugared beverages	en:natural-mineral-waters									0			0																																				0									0	0				0.001651	0.00065																																									0	0		
3254381048831	https://world.openfoodfacts.org/product/3254381048831	aleene	1469705535	1469706248	Eau minérale naturelle	Eau minérale naturelle gazéifiée par adjonction de gaz carbonique. Source Alizée	1L	Bouteille et bouchon à recycler,Triman	bouteille-et-bouchon-a-recycler,triman	Sans marque	sans-marque	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux gazeuses,Eaux minérales gazeuses,Boissons non sucrées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages			Source Alizée,France	source-alizee,france	Source Alizée,45340,Chambon le Forêt,France	source-alizee,45340,chambon-le-foret,france							France	eau minérale naturelle gazéifiée par adjonction de gaz carbonique 							0	 [ eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz-carbonique -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz-carbonique  ]  [ eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz  ]  [ eau-minerale-naturelle-gazeifiee-par-adjonction-de -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction-de  ]  [ eau-minerale-naturelle-gazeifiee-par-adjonction -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction  ]  [ eau-minerale-naturelle-gazeifiee-par -> fr:eau-minerale-naturelle-gazeifiee-par  ]  [ eau-minerale-naturelle-gazeifiee -> fr:eau-minerale-naturelle-gazeifiee  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/325/438/104/8831/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/325/438/104/8831/nutrition_fr.9.200.jpg																																																						0.0022352	0.00088																		0.0306	0.00026	0.0018	0.0093			0.00081											5.4									
3119070034017	https://world.openfoodfacts.org/product/3119070034017	malikele	1339874437	1343336894	Eau minérale naturelle	eau minérale	500 ml	Bouteille en plastique	bouteille-en-plastique	ogeu	ogeu	Boisson,Eau	en:beverages,en:waters,en:non-sugared-beverages			France	france							Liège,Belgique	Delhaize	Belgique	Eau minérale naturelle renforcée au gaz de la source							0	 [ eau-minerale-naturelle-renforcee-au-gaz-de-la-source -> fr:eau-minerale-naturelle-renforcee-au-gaz-de-la-source  ]  [ eau-minerale-naturelle-renforcee-au-gaz-de-la -> fr:eau-minerale-naturelle-renforcee-au-gaz-de-la  ]  [ eau-minerale-naturelle-renforcee-au-gaz-de -> fr:eau-minerale-naturelle-renforcee-au-gaz-de  ]  [ eau-minerale-naturelle-renforcee-au-gaz -> fr:eau-minerale-naturelle-renforcee-au-gaz  ]  [ eau-minerale-naturelle-renforcee-au -> fr:eau-minerale-naturelle-renforcee-au  ]  [ eau-minerale-naturelle-renforcee -> fr:eau-minerale-naturelle-renforcee  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:waters	https://static.openfoodfacts.org/images/products/311/907/003/4017/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/311/907/003/4017/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/311/907/003/4017/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/311/907/003/4017/front_fr.6.200.jpg			https://static.openfoodfacts.org/images/products/311/907/003/4017/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/311/907/003/4017/nutrition_fr.9.200.jpg																																																						0.07874	0.031																			0.001		0.048			0.012																				
3256220172745	https://world.openfoodfacts.org/product/3256220172745	adline	1367962117	1367962672	Eau minérale naturelle Source du Prince noir	Eau minérale naturelle - Source du Prince Noir	1 L	Bouteille,Plastique	bouteille,plastique	U	u	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages			France	france							France	Hyper U	France	Eau minérale naturelle							0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/325/622/017/2745/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/325/622/017/2745/nutrition_fr.8.200.jpg																																																						0.002286	0.0009																		0.0356	0.0003	0.0009	0.0541			0.0085				0.00016																
3254382029341	https://world.openfoodfacts.org/product/3254382029341	tacite	1477142605	1477142766	Eau minérale naturelle du Nord		6 * 1,5 l	bouteille,plastique	bouteille,plastique	La Ch'ti Minérale	la-ch-ti-minerale	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages	Sans nitrates	fr:sans-nitrates	France,Nord,Pérenchies	france,nord,perenchies	France,Nord Pas-de-Calais	france,nord-pas-de-calais					France		France	Eau.							0	 [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/325/438/202/9341/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/325/438/202/9341/nutrition_fr.9.200.jpg																																																																																																			
3257984353371	https://world.openfoodfacts.org/product/3257984353371	tacite	1412182997	1451331292	Eau minérale naturelle gazéifiée		1,25 l	Bouteille,plastique	bouteille,plastique	Cora	cora	Boissons,Boissons gazeuses,Eaux,Eaux gazeuses,Eaux minérales gazeuses	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages			France	france	France	france	EMB 45069A	emb-45069a		chambon-la-foret-loiret-france	Courrières,France	Cora	France	Eau minérale naturelle gazéifiée par adjonction de gaz carbonique							0	 [ eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz-carbonique -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz-carbonique  ]  [ eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction-de-gaz  ]  [ eau-minerale-naturelle-gazeifiee-par-adjonction-de -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction-de  ]  [ eau-minerale-naturelle-gazeifiee-par-adjonction -> fr:eau-minerale-naturelle-gazeifiee-par-adjonction  ]  [ eau-minerale-naturelle-gazeifiee-par -> fr:eau-minerale-naturelle-gazeifiee-par  ]  [ eau-minerale-naturelle-gazeifiee -> fr:eau-minerale-naturelle-gazeifiee  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/325/798/435/3371/front_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/front_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/front_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/front_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/798/435/3371/nutrition_fr.7.200.jpg																																																																																																			
3439495402995	https://world.openfoodfacts.org/product/3439495402995	sebleouf	1376320862	1459585123	Eau minérale naturelle gazéifiée source Alizée	Eau minérale naturelle avec adjonction de gaz carbonique	1,25 L	Bouteille	bouteille	Rochambeau	rochambeau	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux gazeuses,Boissons non sucrées,Eaux minérales gazeuses	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages			Chambon-la-Forêt,Loiret,France	chambon-la-foret,loiret,france			EMB 45069A	emb-45069a		chambon-la-foret-loiret-france	Lyon,France	Epicerie	France	Eau minérale naturelle.					1 L		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/343/949/540/2995/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/343/949/540/2995/nutrition_fr.8.200.jpg																																																																																																			
87222913	https://world.openfoodfacts.org/product/87222913	tacite	1435099300	1435099532	Eau minérale naturelle non pétillante		0,5 l	Bouteille,plastique	bouteille,plastique	Bar-le-duc	bar-le-duc	Eaux minérales naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages			Pays-Bas	pays-bas	Utrecht,Pays-Bas	utrecht,pays-bas					Courrières,France	Action	France,Pays-Bas	Eau minérale naturelle.					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/87222913/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/87222913/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/87222913/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/87222913/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/87222913/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/87222913/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/87222913/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/87222913/nutrition_fr.8.200.jpg																																																																																										7.6									
